Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
68785,1077.077,452.9371,193.7411,69507,295.9388,0.9039,0.9896,0.674,0.7451,2.3378,0.6534,Ürgüp Sivrisi
57894,965.186,383.122,193.3357,58879,271.5013,0.8633,0.9833,0.7792,0.7809,1.9816,0.7087,Ürgüp Sivrisi
60862,993.659,412.4361,188.213,61487,278.3737,0.8898,0.9898,0.6192,0.7746,2.1913,0.6749,Ürgüp Sivrisi
78570,1148.576,476.6729,210.3751,79264,316.2885,0.8973,0.9912,0.5888,0.7484,2.2658,0.6635,Ürgüp Sivrisi
87082,1237.487,529.3358,210.2035,88025,332.9808,0.9178,0.9893,0.7429,0.7146,2.5182,0.6291,Ürgüp Sivrisi
74626,1125.769,473.1751,201.5642,75383,308.2479,0.9047,0.99,0.5713,0.7399,2.3475,0.6514,Ürgüp Sivrisi
79128,1170.56,492.7192,204.7474,79812,317.4097,0.9096,0.9914,0.5452,0.7257,2.4065,0.6442,Ürgüp Sivrisi
71463,1048.397,410.8773,224.0957,72035,301.6447,0.8382,0.9921,0.6622,0.817,1.8335,0.7341,Ürgüp Sivrisi
103437,1252.586,492.4117,268.2352,104424,362.9051,0.8386,0.9905,0.7225,0.8285,1.8357,0.737,Ürgüp Sivrisi
66894,1032.502,413.9267,206.4048,67682,291.8426,0.8668,0.9884,0.6249,0.7885,2.0054,0.7051,Ürgüp Sivrisi
107367,1326.818,540.1562,253.6974,108296,369.7349,0.8828,0.9914,0.7006,0.7664,2.1291,0.6845,Ürgüp Sivrisi
67870,1028.585,406.9337,212.9481,68558,293.9639,0.8521,0.99,0.6959,0.8061,1.911,0.7224,Ürgüp Sivrisi
76132,1135.567,465.7347,208.9388,77129,311.3427,0.8937,0.9871,0.7452,0.7419,2.229,0.6685,Ürgüp Sivrisi
84130,1144.557,456.6034,235.264,84914,327.2883,0.857,0.9908,0.7556,0.807,1.9408,0.7168,Ürgüp Sivrisi
82296,1171.846,484.4867,216.6252,83021,323.7013,0.8945,0.9913,0.7578,0.7531,2.2365,0.6681,Ürgüp Sivrisi
77975,1115.537,457.1558,218.222,78637,315.0886,0.8787,0.9916,0.7354,0.7874,2.0949,0.6892,Ürgüp Sivrisi
78063,1153.225,478.5349,208.8095,78850,315.2664,0.8998,0.99,0.7102,0.7376,2.2917,0.6588,Ürgüp Sivrisi
67440,1010.592,395.426,217.939,68229,293.0312,0.8344,0.9884,0.7241,0.8298,1.8144,0.7411,Ürgüp Sivrisi
95090,1275.547,541.6973,224.2368,95993,347.9545,0.9103,0.9906,0.7743,0.7344,2.4157,0.6423,Ürgüp Sivrisi
73755,1110.608,462.093,205.238,74576,306.4438,0.896,0.989,0.7517,0.7514,2.2515,0.6632,Ürgüp Sivrisi
93720,1192.994,472.7226,252.9003,94547,345.4389,0.8449,0.9913,0.6811,0.8275,1.8692,0.7307,Ürgüp Sivrisi
85669,1246.563,454.3999,242.7739,87064,330.2683,0.8453,0.984,0.7486,0.6928,1.8717,0.7268,Ürgüp Sivrisi
63928,1029.559,412.399,198.9269,64857,285.2992,0.876,0.9857,0.7424,0.7579,2.0731,0.6918,Ürgüp Sivrisi
81479,1256.515,555.6465,189.8791,82557,322.0905,0.9398,0.9869,0.7438,0.6485,2.9263,0.5797,Ürgüp Sivrisi
97248,1244.141,513.9794,242.3916,97960,351.8807,0.8818,0.9927,0.7582,0.7895,2.1205,0.6846,Ürgüp Sivrisi
87308,1228.182,527.9617,210.7195,87964,333.4127,0.9169,0.9925,0.7778,0.7273,2.5055,0.6315,Ürgüp Sivrisi
85361,1128.448,439.45,248.4933,86223,329.6741,0.8248,0.99,0.7643,0.8424,1.7685,0.7502,Ürgüp Sivrisi
84253,1193.276,502.8338,213.714,85011,327.5275,0.9052,0.9911,0.6348,0.7436,2.3528,0.6514,Ürgüp Sivrisi
101375,1359.786,589.4822,220.4501,102089,359.2696,0.9274,0.993,0.5154,0.689,2.674,0.6095,Ürgüp Sivrisi
82318,1195.483,507.8251,206.8698,83200,323.7445,0.9133,0.9894,0.7343,0.7238,2.4548,0.6375,Ürgüp Sivrisi
72559,1056.814,421.9056,219.8629,73258,303.949,0.8535,0.9905,0.7434,0.8164,1.9189,0.7204,Ürgüp Sivrisi
79868,1180.283,505.0959,201.8932,80583,318.8904,0.9166,0.9911,0.7707,0.7205,2.5018,0.6313,Ürgüp Sivrisi
84542,1169.42,483.3424,224.0558,85293,328.0887,0.8861,0.9912,0.617,0.7769,2.1572,0.6788,Ürgüp Sivrisi
84359,1211.758,519.9932,207.1412,85081,327.7335,0.9172,0.9915,0.6489,0.722,2.5103,0.6303,Ürgüp Sivrisi
61409,1022.513,438.3143,178.5525,61903,279.6218,0.9133,0.992,0.6271,0.7381,2.4548,0.6379,Ürgüp Sivrisi
57996,962.79,392.6507,190.1349,58666,271.7403,0.8749,0.9886,0.7161,0.7862,2.0651,0.6921,Ürgüp Sivrisi
89236,1249.029,523.925,217.9624,90416,337.0739,0.9094,0.9869,0.5421,0.7188,2.4037,0.6434,Ürgüp Sivrisi
81699,1192.305,507.8643,206.5593,82471,322.525,0.9136,0.9906,0.6794,0.7222,2.4587,0.6351,Ürgüp Sivrisi
92511,1166.975,464.7539,253.8035,93135,343.2035,0.8377,0.9933,0.7353,0.8537,1.8312,0.7385,Ürgüp Sivrisi
93398,1241.998,509.9614,234.5406,94916,344.8449,0.888,0.984,0.7422,0.7609,2.1743,0.6762,Ürgüp Sivrisi
83068,1212.686,524.5961,202.6843,83803,325.216,0.9223,0.9912,0.7585,0.7098,2.5882,0.6199,Ürgüp Sivrisi
125697,1403.472,569.1473,282.2073,126538,400.053,0.8684,0.9934,0.6595,0.8019,2.0168,0.7029,Ürgüp Sivrisi
80021,1208.54,528.9318,192.8197,80685,319.1957,0.9312,0.9918,0.7732,0.6885,2.7431,0.6035,Ürgüp Sivrisi
93104,1223.003,510.9152,232.4347,93789,344.3017,0.8905,0.9927,0.7188,0.7822,2.1981,0.6739,Ürgüp Sivrisi
71620,1142.696,493.5908,185.1402,72311,301.9759,0.927,0.9904,0.6802,0.6893,2.666,0.6118,Ürgüp Sivrisi
78504,1183.688,511.3972,196.6523,79546,316.1557,0.9231,0.9869,0.7696,0.7041,2.6005,0.6182,Ürgüp Sivrisi
67628,1060.599,446.1656,194.1681,68180,293.4393,0.9003,0.9919,0.7456,0.7555,2.2978,0.6577,Ürgüp Sivrisi
117469,1408.886,594.9076,252.0248,118327,386.7379,0.9058,0.9927,0.7619,0.7437,2.3605,0.6501,Ürgüp Sivrisi
91175,1271.51,543.4178,215.2632,91936,340.7163,0.9182,0.9917,0.7695,0.7087,2.5244,0.627,Ürgüp Sivrisi
90959,1232.104,508.8192,228.2186,91689,340.3125,0.8938,0.992,0.7475,0.7529,2.2295,0.6688,Ürgüp Sivrisi
98410,1327.267,573.2172,219.4334,99166,353.9767,0.9238,0.9924,0.748,0.702,2.6123,0.6175,Ürgüp Sivrisi
112075,1349.97,550.9824,260.353,112998,377.7543,0.8813,0.9918,0.7456,0.7728,2.1163,0.6856,Ürgüp Sivrisi
87984,1264.041,545.023,205.9718,88755,334.7009,0.9258,0.9913,0.7808,0.692,2.6461,0.6141,Ürgüp Sivrisi
77985,1129.177,464.0672,214.7612,78725,315.1088,0.8865,0.9906,0.734,0.7686,2.1609,0.679,Ürgüp Sivrisi
95149,1234.35,502.4897,241.8111,96002,348.0625,0.8766,0.9911,0.7231,0.7848,2.078,0.6927,Ürgüp Sivrisi
69872,1074.934,446.3577,199.7382,70550,298.268,0.8943,0.9904,0.687,0.7599,2.2347,0.6682,Ürgüp Sivrisi
80229,1134.806,456.8394,225.2395,81291,319.6103,0.87,0.9869,0.7439,0.7829,2.0282,0.6996,Ürgüp Sivrisi
88581,1198.677,482.075,235.5557,89909,335.8345,0.8725,0.9852,0.6207,0.7747,2.0465,0.6966,Ürgüp Sivrisi
73018,1117.48,465.5536,199.8413,73679,304.9088,0.9032,0.991,0.5634,0.7348,2.3296,0.6549,Ürgüp Sivrisi
80769,1130.348,464.1034,222.6008,81408,320.6841,0.8775,0.9922,0.7668,0.7944,2.0849,0.691,Ürgüp Sivrisi
75239,1154.733,492.458,195.5003,75925,309.5113,0.9178,0.991,0.5295,0.7091,2.519,0.6285,Ürgüp Sivrisi
84635,1124.284,432.9209,250.5192,85438,328.2691,0.8156,0.9906,0.702,0.8414,1.7281,0.7583,Ürgüp Sivrisi
85346,1189.936,491.5606,222.7623,86234,329.6451,0.8914,0.9897,0.5997,0.7574,2.2067,0.6706,Ürgüp Sivrisi
94521,1246.389,508.1957,237.3195,95494,346.9119,0.8843,0.9898,0.583,0.7646,2.1414,0.6826,Ürgüp Sivrisi
74469,1081.579,436.8619,217.8388,75103,307.9235,0.8668,0.9916,0.6396,0.8,2.0054,0.7049,Ürgüp Sivrisi
78934,1143.315,471.8917,213.7342,79704,317.0203,0.8915,0.9903,0.6333,0.7588,2.2078,0.6718,Ürgüp Sivrisi
76774,1112.949,460.2221,212.8887,77445,312.6527,0.8866,0.9913,0.6331,0.7789,2.1618,0.6794,Ürgüp Sivrisi
74462,1148.402,494.4006,192.1733,75087,307.909,0.9214,0.9917,0.6424,0.7095,2.5727,0.6228,Ürgüp Sivrisi
65428,975.181,378.9867,220.616,66000,288.627,0.8131,0.9913,0.7015,0.8646,1.7179,0.7616,Ürgüp Sivrisi
91752,1219.544,498.367,234.9741,92712,341.7927,0.8819,0.9896,0.5971,0.7752,2.1209,0.6858,Ürgüp Sivrisi
68778,1025.168,408.2745,215.9211,69437,295.9238,0.8487,0.9905,0.6374,0.8224,1.8909,0.7248,Ürgüp Sivrisi
79951,1214.305,520.657,196.2335,80756,319.0561,0.9263,0.99,0.5136,0.6814,2.6533,0.6128,Ürgüp Sivrisi
72826,1068.76,435.5519,213.7546,73578,304.5077,0.8713,0.9898,0.6267,0.8012,2.0376,0.6991,Ürgüp Sivrisi
76345,1134.263,474.9657,205.4259,77175,311.7779,0.9016,0.9892,0.5781,0.7457,2.3121,0.6564,Ürgüp Sivrisi
101155,1310.605,558.5865,231.2201,101903,358.8796,0.9103,0.9927,0.5509,0.74,2.4158,0.6425,Ürgüp Sivrisi
99147,1258.034,516.8344,244.9297,99985,355.2997,0.8806,0.9916,0.6579,0.7872,2.1101,0.6875,Ürgüp Sivrisi
99695,1279.76,535.8074,237.3569,100429,356.2802,0.8965,0.9927,0.5877,0.7649,2.2574,0.6649,Ürgüp Sivrisi
77220,1170.052,498.061,198.7009,77949,313.5595,0.917,0.9906,0.6362,0.7088,2.5066,0.6296,Ürgüp Sivrisi
87144,1190.491,486.849,228.9883,88042,333.0994,0.8825,0.9898,0.6038,0.7727,2.1261,0.6842,Ürgüp Sivrisi
87356,1166.878,474.4727,234.9271,88135,333.5043,0.8688,0.9912,0.6738,0.8062,2.0197,0.7029,Ürgüp Sivrisi
95817,1261.135,523.8675,233.9625,96609,349.2821,0.8947,0.9918,0.6487,0.7571,2.2391,0.6667,Ürgüp Sivrisi
68320,1080.104,455.0934,192.1897,69205,294.9368,0.9065,0.9872,0.5434,0.7359,2.3679,0.6481,Ürgüp Sivrisi
101320,1265.097,510.9445,253.691,102756,359.1721,0.868,0.986,0.7481,0.7955,2.014,0.703,Ürgüp Sivrisi
85763,1137.091,454.044,241.3613,86401,330.4495,0.847,0.9926,0.654,0.8335,1.8812,0.7278,Ürgüp Sivrisi
83008,1157.37,481.4471,220.2771,83541,325.0986,0.8892,0.9936,0.6418,0.7787,2.1856,0.6753,Ürgüp Sivrisi
88660,1171.153,473.4125,239.5984,89222,335.9843,0.8625,0.9937,0.7112,0.8123,1.9759,0.7097,Ürgüp Sivrisi
65267,1070.158,457.9331,182.0538,65914,288.2716,0.9176,0.9902,0.7434,0.7162,2.5154,0.6295,Ürgüp Sivrisi
74428,1120.092,473.5977,200.3558,75046,307.8387,0.9061,0.9918,0.6637,0.7455,2.3638,0.65,Ürgüp Sivrisi
86092,1220.39,514.0893,213.696,87032,331.0827,0.9095,0.9892,0.541,0.7264,2.4057,0.644,Ürgüp Sivrisi
97073,1238.127,500.902,247.4459,97845,351.5639,0.8695,0.9921,0.6068,0.7958,2.0243,0.7019,Ürgüp Sivrisi
73873,1085.918,443.1738,213.5191,74764,306.6888,0.8763,0.9881,0.6932,0.7872,2.0756,0.692,Ürgüp Sivrisi
76110,1175.506,504.107,194.2488,76890,311.2977,0.9228,0.9899,0.6969,0.6922,2.5952,0.6175,Ürgüp Sivrisi
95971,1303.774,558.417,219.8414,96950,349.5627,0.9192,0.9899,0.7065,0.7095,2.5401,0.626,Ürgüp Sivrisi
88634,1217.359,505.928,224.0619,89534,335.935,0.8966,0.9899,0.7393,0.7516,2.258,0.664,Ürgüp Sivrisi
77706,1125.991,462.3283,215.104,78360,314.5447,0.8852,0.9917,0.6177,0.7702,2.1493,0.6803,Ürgüp Sivrisi
101632,1323.275,558.9798,232.1504,102412,359.7247,0.9097,0.9924,0.7451,0.7294,2.4078,0.6435,Ürgüp Sivrisi
96168,1293.681,545.6095,225.1099,97215,349.9213,0.9109,0.9892,0.5429,0.7221,2.4237,0.6413,Ürgüp Sivrisi
85314,1187.038,475.5123,229.6895,86356,329.5833,0.8756,0.9879,0.6255,0.7609,2.0702,0.6931,Ürgüp Sivrisi
61934,1014.244,420.2845,188.4084,62707,280.8146,0.8939,0.9877,0.7521,0.7566,2.2307,0.6682,Ürgüp Sivrisi
65789,1047.017,424.7019,198.0334,66544,289.4221,0.8846,0.9887,0.5879,0.7541,2.1446,0.6815,Ürgüp Sivrisi
76982,1142.664,471.2041,208.6451,78015,313.0759,0.8966,0.9868,0.7045,0.7409,2.2584,0.6644,Ürgüp Sivrisi
63752,1016.122,411.8515,197.9054,64556,284.9062,0.877,0.9875,0.7264,0.7759,2.0811,0.6918,Ürgüp Sivrisi
74014,1156.549,496.6674,191.653,74728,306.9814,0.9225,0.9904,0.6688,0.6953,2.5915,0.6181,Ürgüp Sivrisi
74941,1034.963,388.8436,246.4869,75646,308.8978,0.7734,0.9907,0.7344,0.8792,1.5775,0.7944,Ürgüp Sivrisi
109945,1339.451,560.0814,250.8681,110866,374.1475,0.8941,0.9917,0.7763,0.7701,2.2326,0.668,Ürgüp Sivrisi
74272,1166.435,501.9174,188.9874,75425,307.5159,0.9264,0.9847,0.6367,0.686,2.6558,0.6127,Ürgüp Sivrisi
67958,1075.298,433.4113,200.431,69034,294.1544,0.8866,0.9844,0.5658,0.7386,2.1624,0.6787,Ürgüp Sivrisi
64226,1031.793,428.7935,191.6066,64959,285.9634,0.8946,0.9887,0.7419,0.7581,2.2379,0.6669,Ürgüp Sivrisi
66684,1050.377,440.6173,192.9502,67302,291.3841,0.899,0.9908,0.725,0.7595,2.2836,0.6613,Ürgüp Sivrisi
105056,1277.271,518.9068,258.4526,105896,365.7341,0.8671,0.9921,0.6128,0.8092,2.0077,0.7048,Ürgüp Sivrisi
105093,1320.361,548.6545,244.7915,106199,365.7985,0.8949,0.9896,0.5704,0.7575,2.2413,0.6667,Ürgüp Sivrisi
85803,1226.959,528.8235,206.7888,86510,330.5265,0.9204,0.9918,0.5415,0.7162,2.5573,0.625,Ürgüp Sivrisi
71369,1102.261,459.4141,199.3489,72310,301.4462,0.901,0.987,0.6055,0.7382,2.3046,0.6562,Ürgüp Sivrisi
71664,1061.808,435.6846,210.2183,72533,302.0686,0.8759,0.988,0.636,0.7988,2.0725,0.6933,Ürgüp Sivrisi
81001,1108.076,442.0752,233.7499,81872,321.1443,0.8488,0.9894,0.7179,0.829,1.8912,0.7264,Ürgüp Sivrisi
71387,1137.932,490.0827,186.0777,72376,301.4842,0.9251,0.9863,0.6089,0.6928,2.6338,0.6152,Ürgüp Sivrisi
74883,1069.277,432.0275,221.9099,75559,308.7782,0.858,0.9911,0.7382,0.823,1.9469,0.7147,Ürgüp Sivrisi
68526,1051.861,434.7539,201.582,69134,295.3811,0.886,0.9912,0.6524,0.7783,2.1567,0.6794,Ürgüp Sivrisi
88390,1237.595,527.5077,214.0603,89081,335.4723,0.914,0.9922,0.625,0.7252,2.4643,0.636,Ürgüp Sivrisi
98748,1334.828,567.0899,223.1156,99592,354.5841,0.9194,0.9915,0.5283,0.6964,2.5417,0.6253,Ürgüp Sivrisi
75848,1073.301,431.1936,224.8681,76621,310.7614,0.8533,0.9899,0.6826,0.8274,1.9175,0.7207,Ürgüp Sivrisi
84407,1175.982,495.973,217.0732,84988,327.8267,0.8991,0.9932,0.662,0.767,2.2848,0.661,Ürgüp Sivrisi
71379,1112.928,411.6989,222.1231,72534,301.4674,0.842,0.9841,0.6977,0.7242,1.8535,0.7323,Ürgüp Sivrisi
108264,1284.454,519.1311,266.3012,108964,371.2762,0.8584,0.9936,0.6732,0.8246,1.9494,0.7152,Ürgüp Sivrisi
67762,1135.367,506.0381,172.8806,68540,293.7299,0.9398,0.9886,0.7775,0.6606,2.9271,0.5805,Ürgüp Sivrisi
80991,1146.528,476.0073,217.9097,81621,321.1245,0.8891,0.9923,0.7225,0.7742,2.1844,0.6746,Ürgüp Sivrisi
73320,1082.988,447.8136,209.463,74067,305.5387,0.8839,0.9899,0.5872,0.7856,2.1379,0.6823,Ürgüp Sivrisi
64787,1056.788,444.2776,185.9116,65556,287.2096,0.9082,0.9883,0.5494,0.729,2.3897,0.6465,Ürgüp Sivrisi
72824,1143.769,493.4279,189.1745,73862,304.5035,0.9236,0.9859,0.6136,0.6995,2.6083,0.6171,Ürgüp Sivrisi
64338,999.813,365.2963,227.7601,65554,286.2127,0.7818,0.9815,0.761,0.8088,1.6039,0.7835,Ürgüp Sivrisi
90412,1239.673,523.8273,221.1662,91379,339.2877,0.9065,0.9894,0.7403,0.7393,2.3685,0.6477,Ürgüp Sivrisi
75494,1200.599,535.5717,179.7864,76136,310.0354,0.942,0.9916,0.7769,0.6582,2.9789,0.5789,Ürgüp Sivrisi
73944,1106.772,460.6736,204.9183,74709,306.8362,0.8956,0.9898,0.718,0.7586,2.2481,0.6661,Ürgüp Sivrisi
81185,1155.989,486.2447,213.2905,81776,321.5089,0.8987,0.9928,0.744,0.7634,2.2797,0.6612,Ürgüp Sivrisi
71301,1063.55,435.476,209.8068,72045,301.3026,0.8763,0.9897,0.6796,0.7921,2.0756,0.6919,Ürgüp Sivrisi
104566,1400.499,613.415,219.4158,105550,364.8802,0.9338,0.9907,0.7624,0.6699,2.7957,0.5948,Ürgüp Sivrisi
86092,1218.625,520.3164,211.0954,86861,331.0827,0.914,0.9911,0.7465,0.7285,2.4648,0.6363,Ürgüp Sivrisi
107364,1313.814,544.6092,251.7529,108062,369.7298,0.8867,0.9935,0.6605,0.7816,2.1633,0.6789,Ürgüp Sivrisi
65347,1061.524,454.2594,183.4582,65929,288.4482,0.9148,0.9912,0.7599,0.7287,2.4761,0.635,Ürgüp Sivrisi
93014,1246.667,519.2926,229.1769,93928,344.1353,0.8973,0.9903,0.7539,0.7521,2.2659,0.6627,Ürgüp Sivrisi
80622,1123.28,454.5577,226.9589,81477,320.3921,0.8664,0.9895,0.7411,0.8029,2.0028,0.7048,Ürgüp Sivrisi
74545,1164.653,503.7119,191.1775,75354,308.0806,0.9252,0.9893,0.7047,0.6906,2.6348,0.6116,Ürgüp Sivrisi
81665,1158.432,476.5435,218.6615,82439,322.4579,0.8885,0.9906,0.6625,0.7647,2.1794,0.6767,Ürgüp Sivrisi
78058,1123.263,459.2863,218.1736,78800,315.2563,0.88,0.9906,0.7145,0.7774,2.1051,0.6864,Ürgüp Sivrisi
85617,1237.638,537.7672,203.0267,86437,330.1681,0.926,0.9905,0.7202,0.7024,2.6488,0.614,Ürgüp Sivrisi
68421,1051.534,427.9692,204.6612,69170,295.1547,0.8782,0.9892,0.7506,0.7776,2.0911,0.6897,Ürgüp Sivrisi
75450,1123.773,476.6759,201.7157,76068,309.945,0.906,0.9919,0.7657,0.7508,2.3631,0.6502,Ürgüp Sivrisi
108466,1355.941,576.8219,240.0133,109644,371.6224,0.9093,0.9893,0.7879,0.7413,2.4033,0.6443,Ürgüp Sivrisi
77930,1106.678,446.6846,223.1415,78859,314.9977,0.8663,0.9882,0.6823,0.7996,2.0018,0.7052,Ürgüp Sivrisi
95146,1192.116,461.1654,263.7214,96444,348.057,0.8204,0.9865,0.6704,0.8413,1.7487,0.7547,Ürgüp Sivrisi
82337,1172.136,494.534,212.324,83014,323.7819,0.9031,0.9918,0.7607,0.7531,2.3291,0.6547,Ürgüp Sivrisi
76702,1060.639,407.71,240.4951,77425,312.506,0.8075,0.9907,0.6606,0.8568,1.6953,0.7665,Ürgüp Sivrisi
97966,1238.779,497.9173,251.3542,98754,353.1773,0.8632,0.992,0.6282,0.8022,1.9809,0.7093,Ürgüp Sivrisi
74143,1192.175,448.3368,212.2402,75809,307.2488,0.8809,0.978,0.6325,0.6555,2.1124,0.6853,Ürgüp Sivrisi
81992,1174.797,494.1882,212.9167,82907,323.1029,0.9024,0.989,0.6903,0.7465,2.321,0.6538,Ürgüp Sivrisi
58368,992.943,422.4393,176.213,58799,272.6104,0.9088,0.9927,0.5808,0.7439,2.3973,0.6453,Ürgüp Sivrisi
85579,1206.655,511.7507,213.8361,86299,330.0948,0.9085,0.9917,0.5534,0.7386,2.3932,0.645,Ürgüp Sivrisi
79573,1142.268,466.8338,217.69,80552,318.3009,0.8846,0.9878,0.5904,0.7664,2.1445,0.6818,Ürgüp Sivrisi
66859,1125.2,485.9494,175.8005,67728,291.7662,0.9323,0.9872,0.495,0.6636,2.7642,0.6004,Ürgüp Sivrisi
74494,1116.285,468.2959,203.8414,75158,307.9752,0.9003,0.9912,0.7072,0.7512,2.2974,0.6577,Ürgüp Sivrisi
75714,1087.855,444.7661,217.8407,76370,310.4868,0.8718,0.9914,0.6686,0.804,2.0417,0.6981,Ürgüp Sivrisi
74525,1153.205,478.0779,200.0458,76573,308.0392,0.9082,0.9733,0.5578,0.7042,2.3898,0.6443,Ürgüp Sivrisi
52143,884.106,328.2684,204.2834,53205,257.6636,0.7828,0.98,0.7282,0.8383,1.6069,0.7849,Ürgüp Sivrisi
75699,1130.108,481.8891,200.2425,76317,310.4561,0.9096,0.9919,0.6388,0.7448,2.4065,0.6442,Ürgüp Sivrisi
87562,1174.512,477.7182,234.9386,88285,333.8973,0.8707,0.9918,0.6741,0.7976,2.0334,0.6989,Ürgüp Sivrisi
60455,1011.012,412.2161,188.4316,61359,277.4413,0.8894,0.9853,0.7503,0.7432,2.1876,0.673,Ürgüp Sivrisi
81937,1167.517,492.3956,212.7214,82725,322.9945,0.9019,0.9905,0.5814,0.7554,2.3147,0.656,Ürgüp Sivrisi
71723,1109.773,472.3027,194.7114,72336,302.1929,0.9111,0.9915,0.7271,0.7318,2.4257,0.6398,Ürgüp Sivrisi
93323,1244.527,519.304,229.4401,94506,344.7064,0.8971,0.9875,0.7532,0.7572,2.2634,0.6638,Ürgüp Sivrisi
72866,1075.157,442.3627,211.2796,73466,304.5913,0.8786,0.9918,0.7294,0.7921,2.0937,0.6886,Ürgüp Sivrisi
125949,1425.955,595.5913,269.7864,126962,400.4538,0.8915,0.992,0.6946,0.7784,2.2076,0.6724,Ürgüp Sivrisi
75382,1094.137,447.4592,216.1576,75986,309.8053,0.8756,0.9921,0.6225,0.7913,2.0701,0.6924,Ürgüp Sivrisi
72677,1138.136,488.5854,189.9325,73376,304.196,0.9213,0.9905,0.5225,0.705,2.5724,0.6226,Ürgüp Sivrisi
98350,1269.539,526.2346,238.4702,99184,353.8688,0.8914,0.9916,0.5919,0.7668,2.2067,0.6725,Ürgüp Sivrisi
63720,1017.504,424.347,191.7468,64566,284.8347,0.8921,0.9869,0.7346,0.7734,2.2131,0.6712,Ürgüp Sivrisi
74327,1105.649,459.1853,206.7791,74986,307.6298,0.8929,0.9912,0.5751,0.7641,2.2207,0.6699,Ürgüp Sivrisi
56718,973.293,408.9173,177.0455,57147,268.7296,0.9014,0.9925,0.6937,0.7524,2.3097,0.6572,Ürgüp Sivrisi
76372,1130.995,484.2132,201.2015,76928,311.833,0.9096,0.9928,0.7454,0.7503,2.4066,0.644,Ürgüp Sivrisi
111027,1339.13,556.8954,254.2256,111852,375.984,0.8897,0.9926,0.7671,0.778,2.1906,0.6751,Ürgüp Sivrisi
77346,1118.705,453.5943,218.0136,78335,313.8152,0.8769,0.9874,0.7359,0.7766,2.0806,0.6918,Ürgüp Sivrisi
58497,959.183,369.3241,207.7206,59162,272.9115,0.8268,0.9888,0.6073,0.799,1.778,0.7389,Ürgüp Sivrisi
69535,1100.591,465.1015,190.6875,70307,297.5478,0.9121,0.989,0.592,0.7214,2.4391,0.6397,Ürgüp Sivrisi
76901,1128.564,468.7965,209.5557,77636,312.9112,0.8945,0.9905,0.5718,0.7587,2.2371,0.6675,Ürgüp Sivrisi
88112,1189.632,488.2974,230.5971,89314,334.9443,0.8815,0.9865,0.7295,0.7824,2.1175,0.6859,Ürgüp Sivrisi
67562,1017.263,383.6983,228.6981,68465,293.2961,0.803,0.9868,0.6326,0.8204,1.6777,0.7644,Ürgüp Sivrisi
101656,1237.338,488.7574,265.6798,102295,359.7672,0.8394,0.9938,0.7195,0.8344,1.8396,0.7361,Ürgüp Sivrisi
65917,1018.453,418.8596,201.2418,66539,289.7035,0.877,0.9907,0.7636,0.7986,2.0814,0.6916,Ürgüp Sivrisi
85774,1165.615,470.3927,232.8066,86582,330.4706,0.8689,0.9907,0.7416,0.7933,2.0205,0.7025,Ürgüp Sivrisi
84892,1273.557,557.7839,195.4108,86259,328.7672,0.9366,0.9842,0.6139,0.6577,2.8544,0.5894,Ürgüp Sivrisi
68462,1024.088,410.4505,213.526,68977,295.2432,0.854,0.9925,0.7246,0.8203,1.9223,0.7193,Ürgüp Sivrisi
91338,1229.229,518.6496,224.3548,92016,341.0208,0.9016,0.9926,0.7284,0.7596,2.3117,0.6575,Ürgüp Sivrisi
72243,1081.761,439.2749,210.454,72987,303.2864,0.8778,0.9898,0.7484,0.7758,2.0873,0.6904,Ürgüp Sivrisi
73613,1086.947,447.9943,209.9353,74220,306.1486,0.8834,0.9918,0.7485,0.783,2.134,0.6834,Ürgüp Sivrisi
76816,1201.859,523.3349,190.9331,78087,312.7382,0.9311,0.9837,0.761,0.6683,2.7409,0.5976,Ürgüp Sivrisi
98464,1397.232,610.3292,206.2386,99519,354.0738,0.9412,0.9894,0.5594,0.6338,2.9593,0.5801,Ürgüp Sivrisi
80687,1193.75,504.9143,205.8183,81468,320.5213,0.9131,0.9904,0.682,0.7115,2.4532,0.6348,Ürgüp Sivrisi
104650,1337.576,561.8034,237.6869,105836,365.0267,0.9061,0.9888,0.6268,0.735,2.3636,0.6497,Ürgüp Sivrisi
72356,1056.731,416.6535,222.7646,73449,303.5235,0.8451,0.9851,0.7225,0.8142,1.8704,0.7285,Ürgüp Sivrisi
86870,1223.99,509.7596,217.9309,87691,332.5753,0.904,0.9906,0.5805,0.7287,2.3391,0.6524,Ürgüp Sivrisi
90217,1220.467,511.863,224.7298,90865,338.9216,0.8985,0.9929,0.6709,0.7611,2.2777,0.6621,Ürgüp Sivrisi
50731,960.182,422.6272,154.002,51230,254.151,0.9312,0.9903,0.7071,0.6915,2.7443,0.6014,Ürgüp Sivrisi
85325,1218.305,520.3233,209.3823,86287,329.6046,0.9155,0.9889,0.6995,0.7224,2.485,0.6335,Ürgüp Sivrisi
95801,1281.503,540.3674,227.876,96934,349.2529,0.9067,0.9883,0.7503,0.7331,2.3713,0.6463,Ürgüp Sivrisi
70222,1093.266,454.4814,200.0419,70999,299.0141,0.8979,0.9891,0.5418,0.7383,2.2719,0.6579,Ürgüp Sivrisi
